Datetime,Open,High,Low,Close,Adj Close,Volume
2024-07-01 09:30:00-04:00,123.45500183105469,123.77999877929688,121.4000015258789,121.44000244140625,121.44000244140625,24845910
2024-07-01 09:35:00-04:00,121.43000030517578,122.06999969482422,121.02999877929688,121.73300170898438,121.73300170898438,7675957
2024-07-01 09:40:00-04:00,121.76000213623047,121.79000091552734,120.22000122070312,120.41000366210938,120.41000366210938,8523605
2024-07-01 09:45:00-04:00,120.41000366210938,121.08999633789062,119.25,119.4000015258789,119.4000015258789,11272078
2024-07-01 09:50:00-04:00,119.37999725341797,119.98999786376953,118.83000183105469,119.76139831542969,119.76139831542969,8952811
2024-07-01 09:55:00-04:00,119.76499938964844,120.75,119.5,120.58999633789062,120.58999633789062,6840955
2024-07-01 10:00:00-04:00,120.5999984741211,121.08999633789062,120.30999755859375,120.80999755859375,120.80999755859375,6447844
2024-07-01 10:05:00-04:00,120.82499694824219,121.41999816894531,120.76000213623047,120.95999908447266,120.95999908447266,5353906
2024-07-01 10:10:00-04:00,120.95500183105469,120.9749984741211,119.72000122070312,119.79000091552734,119.79000091552734,6156169
2024-07-01 10:15:00-04:00,119.79000091552734,121.69999694824219,119.58999633789062,121.45800018310547,121.45800018310547,6200672
2024-07-01 10:20:00-04:00,121.47000122070312,122.20999908447266,121.16000366210938,121.30000305175781,121.30000305175781,6586633
2024-07-01 10:25:00-04:00,121.2959976196289,122.33000183105469,121.20999908447266,121.86229705810547,121.86229705810547,4366473
2024-07-01 10:30:00-04:00,121.87999725341797,122.44000244140625,121.63020324707031,121.97750091552734,121.97750091552734,3702206
2024-07-01 10:35:00-04:00,121.97000122070312,122.7699966430664,121.69000244140625,121.74500274658203,121.74500274658203,4116553
2024-07-01 10:40:00-04:00,121.74510192871094,122.45999908447266,121.56999969482422,122.30999755859375,122.30999755859375,4237364
2024-07-01 10:45:00-04:00,122.30999755859375,122.62999725341797,121.97000122070312,122.11000061035156,122.11000061035156,3464996
2024-07-01 10:50:00-04:00,122.125,122.5,121.3301010131836,121.38999938964844,121.38999938964844,3643345
2024-07-01 10:55:00-04:00,121.3499984741211,122.2699966430664,121.31999969482422,122.0,122.0,2888837
2024-07-01 11:00:00-04:00,122.0,122.19000244140625,121.76599884033203,121.97000122070312,121.97000122070312,2337672
2024-07-01 11:05:00-04:00,121.97989654541016,122.06990051269531,121.63999938964844,121.79000091552734,121.79000091552734,2132371
2024-07-01 11:10:00-04:00,121.78410339355469,122.5999984741211,121.78060150146484,122.51000213623047,122.51000213623047,2549975
2024-07-01 11:15:00-04:00,122.95500183105469,123.16999816894531,122.81999969482422,123.03959655761719,123.03959655761719,4684416
2024-07-01 11:20:00-04:00,123.03800201416016,123.3499984741211,122.7300033569336,123.04000091552734,123.04000091552734,3134218
2024-07-01 11:25:00-04:00,123.02999877929688,124.25,122.91999816894531,124.09989929199219,124.09989929199219,5824680
2024-07-01 11:30:00-04:00,124.09500122070312,124.09500122070312,123.41000366210938,123.81999969482422,123.81999969482422,3613099
2024-07-01 11:35:00-04:00,123.81069946289062,124.01000213623047,123.0999984741211,123.14009857177734,123.14009857177734,3083450
2024-07-01 11:40:00-04:00,123.1500015258789,123.62000274658203,122.91999816894531,122.96600341796875,122.96600341796875,2767728
2024-07-01 11:45:00-04:00,122.97000122070312,123.48999786376953,122.81999969482422,123.21499633789062,123.21499633789062,2828573
2024-07-01 11:50:00-04:00,123.20999908447266,123.41999816894531,122.88999938964844,123.16999816894531,123.16999816894531,1727047
2024-07-01 11:55:00-04:00,123.16000366210938,123.81999969482422,123.05010223388672,123.79299926757812,123.79299926757812,2489389
2024-07-01 12:00:00-04:00,123.79499816894531,124.16000366210938,123.66000366210938,123.94999694824219,123.94999694824219,3617880
2024-07-01 12:05:00-04:00,123.94999694824219,124.30960083007812,123.66000366210938,124.25,124.25,3115259
2024-07-01 12:10:00-04:00,124.25,124.47000122070312,123.85009765625,124.40139770507812,124.40139770507812,2940963
2024-07-01 12:15:00-04:00,124.4000015258789,124.83999633789062,124.20999908447266,124.40010070800781,124.40010070800781,3623191
2024-07-01 12:20:00-04:00,124.4000015258789,124.5999984741211,124.19000244140625,124.44999694824219,124.44999694824219,2318655
2024-07-01 12:25:00-04:00,124.44999694824219,124.5,124.1500015258789,124.30999755859375,124.30999755859375,1977390
2024-07-01 12:30:00-04:00,124.31999969482422,124.41000366210938,123.80999755859375,123.86499786376953,123.86499786376953,2224206
2024-07-01 12:35:00-04:00,123.8687973022461,124.33000183105469,123.83499908447266,124.19000244140625,124.19000244140625,1709249
2024-07-01 12:40:00-04:00,124.19989776611328,124.25,123.81999969482422,123.92990112304688,123.92990112304688,1716924
2024-07-01 12:45:00-04:00,123.9219970703125,124.2698974609375,123.5999984741211,123.87100219726562,123.87100219726562,2241929
2024-07-01 12:50:00-04:00,123.87000274658203,124.2300033569336,123.8102035522461,124.19499969482422,124.19499969482422,1678640
2024-07-01 12:55:00-04:00,124.19999694824219,124.30000305175781,123.56999969482422,123.8010025024414,123.8010025024414,1890230
2024-07-01 13:00:00-04:00,123.79000091552734,123.94000244140625,123.26000213623047,123.30999755859375,123.30999755859375,2266408
2024-07-01 13:05:00-04:00,123.31999969482422,123.43000030517578,123.04000091552734,123.20999908447266,123.20999908447266,2383703
2024-07-01 13:10:00-04:00,123.2249984741211,123.58999633789062,123.125,123.41079711914062,123.41079711914062,1685181
2024-07-01 13:15:00-04:00,123.42919921875,123.55000305175781,123.3499984741211,123.45999908447266,123.45999908447266,1201652
2024-07-01 13:20:00-04:00,123.46920013427734,123.5,122.8499984741211,123.14089965820312,123.14089965820312,2507247
2024-07-01 13:25:00-04:00,123.18000030517578,123.83000183105469,123.12999725341797,123.70999908447266,123.70999908447266,2213549
2024-07-01 13:30:00-04:00,123.69999694824219,123.72000122070312,123.41999816894531,123.61689758300781,123.61689758300781,1649395
2024-07-01 13:35:00-04:00,123.62000274658203,123.88999938964844,123.27999877929688,123.38999938964844,123.38999938964844,1817890
2024-07-01 13:40:00-04:00,123.39009857177734,123.80000305175781,123.37999725341797,123.67500305175781,123.67500305175781,1515855
2024-07-01 13:45:00-04:00,123.66999816894531,123.79000091552734,123.41000366210938,123.47949981689453,123.47949981689453,1379743
2024-07-01 13:50:00-04:00,123.47769927978516,123.5999984741211,123.27999877929688,123.3563003540039,123.3563003540039,1386526
2024-07-01 13:55:00-04:00,123.33999633789062,123.5,123.2300033569336,123.41999816894531,123.41999816894531,1524591
2024-07-01 14:00:00-04:00,123.43990325927734,123.62999725341797,123.13999938964844,123.5780029296875,123.5780029296875,2032209
2024-07-01 14:05:00-04:00,123.56999969482422,123.80000305175781,123.20999908447266,123.7760009765625,123.7760009765625,1773834
2024-07-01 14:10:00-04:00,123.77010345458984,124.13999938964844,123.69010162353516,124.10559844970703,124.10559844970703,2449921
2024-07-01 14:15:00-04:00,124.11000061035156,124.5,124.11000061035156,124.44999694824219,124.44999694824219,3029224
2024-07-01 14:20:00-04:00,124.44999694824219,124.45999908447266,123.92009735107422,123.99500274658203,123.99500274658203,1942134
2024-07-01 14:25:00-04:00,124.0,124.12999725341797,123.77999877929688,124.0198974609375,124.0198974609375,1897241
2024-07-01 14:30:00-04:00,124.01000213623047,124.2699966430664,123.80000305175781,124.25499725341797,124.25499725341797,1802677
2024-07-01 14:35:00-04:00,124.25499725341797,124.4000015258789,123.95999908447266,124.08080291748047,124.08080291748047,1727297
2024-07-01 14:40:00-04:00,124.08999633789062,124.19999694824219,123.94000244140625,124.09010314941406,124.09010314941406,1320876
2024-07-01 14:45:00-04:00,124.08000183105469,124.18000030517578,123.87999725341797,123.93499755859375,123.93499755859375,1191544
2024-07-01 14:50:00-04:00,123.94999694824219,124.20359802246094,123.86009979248047,124.19999694824219,124.19999694824219,1472693
2024-07-01 14:55:00-04:00,124.19999694824219,124.27999877929688,124.05000305175781,124.13899993896484,124.13899993896484,1489660
2024-07-01 15:00:00-04:00,124.13600158691406,124.16999816894531,123.93000030517578,124.09500122070312,124.09500122070312,1498816
2024-07-01 15:05:00-04:00,124.09500122070312,124.57990264892578,124.05999755859375,124.36199951171875,124.36199951171875,2392980
2024-07-01 15:10:00-04:00,124.3499984741211,124.70999908447266,124.33999633789062,124.60079956054688,124.60079956054688,1845376
2024-07-01 15:15:00-04:00,124.62000274658203,124.63999938964844,124.38999938964844,124.4800033569336,124.4800033569336,1614143
2024-07-01 15:20:00-04:00,124.48899841308594,124.56999969482422,124.38999938964844,124.40499877929688,124.40499877929688,1258804
2024-07-01 15:25:00-04:00,124.40249633789062,124.40959930419922,123.89009857177734,124.29109954833984,124.29109954833984,2260686
2024-07-01 15:30:00-04:00,124.29000091552734,124.44000244140625,124.13999938964844,124.3447036743164,124.3447036743164,1590033
2024-07-01 15:35:00-04:00,124.3499984741211,124.48500061035156,123.95999908447266,124.1229019165039,124.1229019165039,2060332
2024-07-01 15:40:00-04:00,124.12999725341797,124.26000213623047,123.77999877929688,123.910400390625,123.910400390625,2545998
2024-07-01 15:45:00-04:00,123.91999816894531,123.95999908447266,123.54399871826172,123.8499984741211,123.8499984741211,2930777
2024-07-01 15:50:00-04:00,123.86000061035156,124.37999725341797,123.8499984741211,124.36000061035156,124.36000061035156,3408435
2024-07-01 15:55:00-04:00,124.36000061035156,124.52999877929688,124.18000030517578,124.18000030517578,124.18000030517578,5607149
2024-07-02 09:30:00-04:00,121.08999633789062,122.13999938964844,121.02999877929688,121.33799743652344,121.33799743652344,18967105
2024-07-02 09:35:00-04:00,121.33000183105469,122.41000366210938,121.16000366210938,122.20999908447266,122.20999908447266,6547051
2024-07-02 09:40:00-04:00,122.19999694824219,122.9000015258789,121.88999938964844,122.8594970703125,122.8594970703125,6013296
2024-07-02 09:45:00-04:00,122.8499984741211,123.41000366210938,122.45999908447266,122.48999786376953,122.48999786376953,6528364
2024-07-02 09:50:00-04:00,122.48999786376953,122.88999938964844,122.30000305175781,122.60540008544922,122.60540008544922,3923322
2024-07-02 09:55:00-04:00,122.60299682617188,122.72000122070312,122.11000061035156,122.58550262451172,122.58550262451172,3925006
2024-07-02 10:00:00-04:00,122.61499786376953,122.68000030517578,121.87999725341797,122.42009735107422,122.42009735107422,4273688
2024-07-02 10:05:00-04:00,122.44999694824219,122.55999755859375,121.75,121.76200103759766,121.76200103759766,4059481
2024-07-02 10:10:00-04:00,121.76010131835938,121.89990234375,121.0999984741211,121.45999908447266,121.45999908447266,6235718
2024-07-02 10:15:00-04:00,121.45500183105469,122.08000183105469,121.22000122070312,122.0459976196289,122.0459976196289,3992317
