Datetime,Open,High,Low,Close,Adj Close,Volume
2024-06-10 09:30:00-04:00,120.37999725341797,121.25,119.44000244140625,120.4800033569336,120.4800033569336,26693519
2024-06-10 09:35:00-04:00,120.4800033569336,120.93000030517578,119.86000061035156,120.75,120.75,7284345
2024-06-10 09:40:00-04:00,120.73989868164062,120.83999633789062,119.30000305175781,119.32499694824219,119.32499694824219,7286088
2024-06-10 09:45:00-04:00,119.33999633789062,119.83999633789062,118.16000366210938,118.41000366210938,118.41000366210938,9427818
2024-06-10 09:50:00-04:00,118.4448013305664,118.4448013305664,117.01000213623047,117.66999816894531,117.66999816894531,10584974
2024-06-10 09:55:00-04:00,117.66999816894531,118.79000091552734,117.5199966430664,118.25499725341797,118.25499725341797,7094907
2024-06-10 10:00:00-04:00,118.26000213623047,118.87000274658203,117.86000061035156,118.80999755859375,118.80999755859375,5383876
2024-06-10 10:05:00-04:00,118.83000183105469,119.19999694824219,118.51000213623047,118.94999694824219,118.94999694824219,4868526
2024-06-10 10:10:00-04:00,118.94499969482422,119.30000305175781,118.69000244140625,118.76000213623047,118.76000213623047,4062703
2024-06-10 10:15:00-04:00,118.78990173339844,119.25,118.2300033569336,119.19999694824219,119.19999694824219,4250399
2024-06-10 10:20:00-04:00,119.19889831542969,120.3499984741211,119.18000030517578,119.96499633789062,119.96499633789062,6481200
2024-06-10 10:25:00-04:00,119.96499633789062,120.2300033569336,119.73999786376953,119.93000030517578,119.93000030517578,4052641
2024-06-10 10:30:00-04:00,119.91999816894531,120.18000030517578,119.55999755859375,119.69999694824219,119.69999694824219,3542586
2024-06-10 10:35:00-04:00,119.72000122070312,120.8499984741211,119.69000244140625,120.66999816894531,120.66999816894531,4892889
2024-06-10 10:40:00-04:00,120.66999816894531,121.03990173339844,120.3499984741211,120.63569641113281,120.63569641113281,4600984
2024-06-10 10:45:00-04:00,120.63999938964844,121.23999786376953,120.5,120.66200256347656,120.66200256347656,5055280
2024-06-10 10:50:00-04:00,120.66999816894531,121.05000305175781,120.6500015258789,120.83999633789062,120.83999633789062,2875609
2024-06-10 10:55:00-04:00,120.85320281982422,121.77999877929688,120.81999969482422,121.76000213623047,121.76000213623047,5644531
2024-06-10 11:00:00-04:00,121.75,122.13999938964844,121.68000030517578,121.92500305175781,121.92500305175781,6395613
2024-06-10 11:05:00-04:00,121.91999816894531,122.0,121.39029693603516,121.97000122070312,121.97000122070312,4368542
2024-06-10 11:10:00-04:00,121.95249938964844,122.19000244140625,121.61090087890625,122.06999969482422,122.06999969482422,3976679
2024-06-10 11:15:00-04:00,122.05000305175781,122.08999633789062,121.68000030517578,121.80850219726562,121.80850219726562,3028374
2024-06-10 11:20:00-04:00,121.90989685058594,122.19000244140625,121.66000366210938,122.07029724121094,122.07029724121094,3723441
2024-06-10 11:25:00-04:00,122.06500244140625,122.47000122070312,121.94999694824219,122.30829620361328,122.30829620361328,4318272
2024-06-10 11:30:00-04:00,122.29499816894531,122.69999694824219,122.26000213623047,122.63999938964844,122.63999938964844,4520157
2024-06-10 11:35:00-04:00,122.6500015258789,122.7300033569336,122.05999755859375,122.4801025390625,122.4801025390625,3956863
2024-06-10 11:40:00-04:00,122.49909973144531,122.58999633789062,122.13999938964844,122.19999694824219,122.19999694824219,2706483
2024-06-10 11:45:00-04:00,122.20800018310547,122.44999694824219,121.80999755859375,122.41500091552734,122.41500091552734,3690162
2024-06-10 11:50:00-04:00,122.41500091552734,122.56999969482422,122.19999694824219,122.5,122.5,2695741
2024-06-10 11:55:00-04:00,122.50990295410156,122.59970092773438,121.72000122070312,121.90989685058594,121.90989685058594,2930828
2024-06-10 12:00:00-04:00,121.9000015258789,122.19999694824219,121.62999725341797,122.06999969482422,122.06999969482422,2787724
2024-06-10 12:05:00-04:00,122.05999755859375,122.08999633789062,121.62000274658203,121.875,121.875,2450953
