Datetime,Open,High,Low,Close,Adj Close,Volume
2024-08-05 09:30:00-04:00,92.0,94.61000061035156,90.69000244140625,94.04000091552734,94.04000091552734,94985295
2024-08-05 09:35:00-04:00,94.07499694824219,97.7499008178711,93.88009643554688,97.55000305175781,97.55000305175781,17247187
2024-08-05 09:40:00-04:00,97.53009796142578,97.66000366210938,94.72010040283203,96.85990142822266,96.85990142822266,13066600
2024-08-05 09:45:00-04:00,96.81500244140625,99.58000183105469,96.70010375976562,99.1709976196289,99.1709976196289,14183654
2024-08-05 09:50:00-04:00,99.19000244140625,99.38999938964844,97.87000274658203,98.93000030517578,98.93000030517578,9920848
2024-08-05 09:55:00-04:00,98.94000244140625,100.30000305175781,98.53340148925781,99.47000122070312,99.47000122070312,11836712
2024-08-05 10:00:00-04:00,100.98750305175781,102.36000061035156,100.8499984741211,100.95999908447266,100.95999908447266,14065593
2024-08-05 10:05:00-04:00,100.95999908447266,101.8499984741211,98.30999755859375,98.99980163574219,98.99980163574219,11246005
2024-08-05 10:10:00-04:00,98.99500274658203,99.75,97.2699966430664,99.66000366210938,99.66000366210938,10414434
2024-08-05 10:15:00-04:00,99.66999816894531,100.80000305175781,99.37000274658203,100.78500366210938,100.78500366210938,8259078
2024-08-05 10:20:00-04:00,100.76499938964844,100.98999786376953,99.13999938964844,99.52999877929688,99.52999877929688,7824704
2024-08-05 10:25:00-04:00,99.54989624023438,100.37000274658203,98.7300033569336,98.91500091552734,98.91500091552734,6666962
2024-08-05 10:30:00-04:00,98.9000015258789,100.30000305175781,98.77010345458984,100.22000122070312,100.22000122070312,6051015
2024-08-05 10:35:00-04:00,100.23930358886719,100.69999694824219,99.5999984741211,100.0199966430664,100.0199966430664,5973815
2024-08-05 10:40:00-04:00,100.01210021972656,100.30000305175781,98.69999694824219,98.7249984741211,98.7249984741211,6124002
2024-08-05 10:45:00-04:00,98.73999786376953,99.94000244140625,98.5999984741211,99.47000122070312,99.47000122070312,5114682
